d_case_no,d_name,d_last_kno_addr,c_case_type,c_violation,c_violation_date,c_location,c_plea,c_plea_ent_by,c_status,c_so_no,c_deposit_amt,c_in_collection,c_installment_plan,j_finding,j_penalty,j_balance_due,j_date,j_due_on_date,j_branch
13015143,GALIAN INVESTMENTS LLC,"12625 W SCARBOROUGH DRV, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-12 00:00:00.000000,6360 N 91 ST,No Contest,Charles Gilian,Closed,972473,0,No,No,Guilty,280,0,2013-04-03,2013-06-03,A
13015144,GALIAN INVESTMENTS LLC,"12625 W SCARBOROUGH DRV, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-28 00:00:00.000000,9025 W MILL RD,No Contest,Charles Gilian,Closed,976206,0,No,No,Guilty,280,0,2013-04-03,2013-06-03,A
13015145,B C MANAGEMENT LLC,"2232 N 52 ST, Milwaukee, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-06-28 00:00:00.000000,2222 N 51 ST,No Contest,Court,Closed,957628,0,No,No,Guilty,2380,0,2013-03-27,2013-11-06,2
13015147,5TH WARD PARTNERS LLC,"12908 NW SHORELAND DRV, MEQUON, WI 53097",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-20 00:00:00.000000,506 S 3 ST,No Contest,Richard D'Aloia,Closed,968236,0,No,No,Guilty,280,0,2013-04-11,2013-06-11,3
13015148,GUARDIAN REALTY MGMT CO INC,"9205 Apt. 210 W CENTER ST, MILWAUKEE, WI 53222",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2010-07-30 00:00:00.000000,2358 N 45 ST,No Contest,Richard Geis,Active,820589,0,No,No,Guilty,280,280,2013-06-13,2013-08-13,3
13015152,CHASE WAMU,"7301 BAYMEADOWS WAY, JACKSONVILLE, FL 32256",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-04-30 00:00:00.000000,1749 S LAYTON BLV,No Contest,Defense Attorney,Closed,946190,0,No,No,Guilty,510,0,2013-05-02,2013-05-02,3
13015154,BUSINESS VENTURES INVESTMENTS LLC,"4380 N GREEN BAY AVE, Milwaukee, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-05 00:00:00.000000,2876 N 37 ST,No Contest,Defendant,Active,958616,0,No,No,Guilty,380,380,2013-06-18,2013-08-19,2
13015155,THE EMPIRE LLC,"614 Apt. 300 W BROWN DEER RD, BAYSIDE, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-22 00:00:00.000000,1041 E KNAPP ST,No Contest,Defense Attorney,Closed,950572,0,No,No,Guilty,230,0,2013-04-11,2013-07-10,1
13015157,HORKAN PROPERTIES LLC,"1189 FOUR WINDS WAY, HARTLAND, WI 53029",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2011-12-29 00:00:00.000000,4487 N 44 ST,No Contest,Court,Closed,923308,0,No,No,Guilty,2080,0,2013-03-28,2013-05-28,1
13015158,FIRST PENTECOSTAL CHURCH OF THE GREAT CO,"3018 W RUSKIN ST, MILWAUKEE, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-06-07 00:00:00.000000,1421 S 11 ST,No Contest,andres marquez,Closed,953609,0,No,No,Guilty,280,0,2013-06-13,2013-08-12,2
13015167,PGP 3 LLC,"937 THIRD ST, BARABOO, WI 53913",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-19 00:00:00.000000,2045 S 35 ST,No Contest,amy lewison,Closed,961714,0,No,No,Guilty,310,0,2013-07-25,2013-09-23,2
13015177,BC PROPERTY INVESTMENTS LLC,"135 Apt. 806 W WELLS ST, MILWAUKEE, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-04-03 00:00:00.000000,714 S 22 ST,No Contest,Court,Active,940451,0,No,No,Guilty,9000,9000,2013-03-27,2013-05-28,A
13015932,BAC HOME LOANS SERVICING LP,"1524 S 108TH ST, WEST ALLIS, WI 53214",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-23 00:00:00.000000,5949 N 60 ST,No Contest,Court,Closed,961870,0,No,No,Guilty,7000,0,2013-04-11,2013-06-10,1
13015939,PROFESSIONAL ASBESTOS REMOVAL AND SURVEY,"12440 W ROBIN LN, BROOKFIELD, WI 53005",Municipal citation,"Ordinance 66-12-9-k, Fail to Act Results in Asbestos Exposure",2013-01-17 13:00:00.000000,10420 W SILVER SPRING DRV,No Contest,Court,Closed,NS09977461,555,No,No,Guilty,429,0,2013-03-28,2013-05-28,1
13015940,AURORA LOAN SERVICES LLC,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2012-12-18 09:55:00.000000,6639 N 91 ST,No Contest,Court,Closed,NS09921271,429,No,No,Guilty,429,0,2013-03-28,2013-05-28,1
13015941,AURORA LOAN SERVICES LLC,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2012-12-12 11:00:00.000000,3291 N 28 ST,No Plea,,Closed,NS09928761,429,No,No,Dismissed without Prejudice,0,0,2013-03-28,2013-03-28,1
13015942,AURORA LOAN SERVICES LLC,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2012-12-12 11:00:00.000000,3291 N 28 ST,No Plea,,Closed,NS09928781,429,No,No,Dismissed without Prejudice,0,0,2013-03-28,2013-03-28,1
13015943,PREMIER HOLDINGS ONE LLC,"2491 S 10th ST, MILWAUKEE, WI 53215",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-01-03 11:10:00.000000,2532 N 39 ST,No Contest,Court,Closed,NS09940231,429,No,No,Guilty,215,0,2013-03-28,2013-05-28,1
13015944,FM INVESTMENTS LLC,"15417 Apt. 186 W NATIONAL AVE, NEW BERLIN, WI 53157",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2012-12-18 11:00:00.000000,7070 N 58 ST,No Contest,Jerry Macklin,Active,NS09936801,429,No,No,Guilty,265,265,2013-04-30,2013-07-09,1
13015945,CARTER REAL ESTATE LLC,"4926 N 49 ST, Milwaukee, WI 53218",Municipal citation,"Ordinance 214-3, Adoption of Model Fire Code",2013-01-10 14:43:00.000000,2412 N 36 ST,No Contest,Court,Active,NS09955591,563,No,No,Guilty,563,563,2013-04-18,2013-06-17,2
13016492,ADVANCE AMERICA,"3730 S 27TH ST, MILWAUKEE, WI 53221",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2012-12-03 18:38:00.000000,3730 S 27TH ST,No Plea,,Closed,61512345,177,No,No,Dismissed without Prejudice,0,0,2013-04-02,2013-04-02,1
13016965,WH INVESTMENTS LLC,"17145 Apt. 157J W BLUEMOUND RD, BROOKFIELD, WI 53005",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-02 00:00:00.000000,10308 W MILL RD,No Contest,Court,Closed,965047,0,No,No,Guilty,980,0,2013-04-24,2014-02-27,2
13017493,802 W WINDLAKE G&D LLC,"802 W WINDLAKE AVE, Milwaukee, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-07 00:00:00.000000,802 W WINDLAKE AVE,No Contest,george dionesopulous,Active,972588,0,No,No,Guilty,150,150,2013-04-17,2013-06-17,A
13017498,TRINITY INVESTMENT GROUP LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-10 00:00:00.000000,3030 N 23 ST,No Contest,Court,Active,959286,0,No,No,Guilty,3730,3730,2013-04-11,2013-06-10,1
13017533,PICK N SAVE,"7401 W GOOD HOPE RD, MILWAUKEE, WI 53223",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2012-12-28 10:37:00.000000,7401 W GOOD HOPE RD,No Plea,,Closed,61512356,177,No,No,Dismissed without Prejudice,0,0,2013-03-15,2013-03-15,1
13017534,BMO HARRIS BANK,"2745 N MARTIN LUTHER KING DR, MILWAUKEE, WI 53212",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2012-12-24 09:10:00.000000,2745 N MARTIN LUTHER KING DRV,No Plea,,Closed,61512360,177,No,No,Dismissed without Prejudice,0,0,2013-03-15,2013-03-15,1
13017535,FOND DU LAC AMOCO,"6003 W FOND DU LAC AV, MILWAUKEE, WI 53218",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2012-12-17 12:03:00.000000,6003 W FOND DU LAC AVE,No Plea,,Closed,61512371,114,No,No,Dismissed without Prejudice,0,0,2013-03-15,2013-03-15,1
13017536,BMO HARRIS BANK,"2701 W NATIONAL AVE, MILWAUKEE, WI 53215",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2012-12-11 18:15:00.000000,2701 W NATIONAL AVE,No Plea,,Closed,61512382,114,No,No,Dismissed without Prejudice,0,0,2013-03-15,2013-03-15,1
13017537,BMO HARRIS BANK,"9001 N 76TH ST, MILWAUKEE, WI 53223",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2012-11-29 17:45:00.000000,9001 N 76TH ST,No Plea,,Closed,61512393,114,No,No,Dismissed without Prejudice,0,0,2013-03-15,2013-03-15,1
13017804,BAY BREEZE INVESTMENTS LLC,"4106 N MARYLAND AVE, SHOREWOOD, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-05 00:00:00.000000,2218 W STATE ST,No Contest,mike peden,Active,970953,0,No,No,Guilty,1980,380,2013-06-13,2014-06-06,2
13017968,JET TRANSPORT SERVICES INC,"170 S 2ND ST, MILWAUKEE, WI 53204",Traffic citation,"Statute TR305.34(3), Cracked/Damaged Vehicle Windshield",2013-01-29 19:25:00.000000,20TH ST S / GRANT ST W,No Contest,mohamed qetarirr,Closed,S2245773,88.8,No,No,Guilty,30,0,2013-03-18,2013-03-18,2
13017969,JET TRANSPORT SERVICES INC,"170 S 2ND ST, MILWAUKEE, WI 53204",Traffic citation,"Statute TR305.32(4)(b)2, Illegal Window Tint",2013-01-29 19:25:00.000000,20TH ST S / GRANT ST W,No Plea,,Closed,S2245784,88.8,No,No,Dismissed without Prejudice,0,0,2013-03-18,2013-03-18,2
13018152,DINO PROPERTY MANAGEMENT LLC,"4546 W RIDGE CRT, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-24 00:00:00.000000,1328 N 22 ST,No Contest,Court,Active,962150,0,No,No,Guilty,980,580,2013-04-17,2013-09-11,2
13018153,FM INVESTMENTS LLC,"15417 Apt. 186 W NATIONAL AVE, NEW BERLIN, WI 53157",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-30 00:00:00.000000,5008 W CENTER ST,No Contest,Court,Active,964259,0,No,No,Guilty,9020,9000,2013-05-28,2013-07-29,1
13018653,USBANK NA,"11200 W PARKLAND AVE, Milwaukee, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-07 00:00:00.000000,5716 N 63 ST,No Contest,Court,Closed,964931,0,No,No,Guilty,360,0,2013-04-17,2013-06-17,A
13018657,OLSON RE LLC,"2263 N LAKE DRV, MILWAUKEE, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-06 00:00:00.000000,133 W PITTSBURGH AVE,No Contest,Court,Active,964724,0,Yes,No,Guilty,230,230,2013-04-04,2013-06-03,3
13018658,3438 OAKLAND LLC,"920 E MASON ST, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-07 00:00:00.000000,3438 N OAKLAND AVE,No Contest,Defense Attorney,Closed,965110,0,No,No,Guilty,230,0,2013-04-03,2013-06-03,A
13018661,RE HOLDINGS ONE LLC,"220 E WISCONSIN AVE, MILWAUKEE, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-03-26 00:00:00.000000,2162 N 35 ST,No Contest,Court,Active,938592,0,No,No,Guilty,3480,3480,2013-04-04,2013-06-03,3
13019297,LIR PROPERTIES LLC,"5231 WOOD LILLY LN, WATERFORD, WI 53185",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-03 00:00:00.000000,2726 S 15 ST,No Contest,"Bradley Rozanski, RA",Active,964459,0,Yes,No,Guilty,2530,580,2013-07-09,2015-07-20,1
13019298,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-04 00:00:00.000000,629 W HADLEY ST,No Contest,Court,Closed,946725,0,No,No,Guilty,1030,0,2013-03-28,2013-05-28,1
13019299,HOMEPLATE ADVANCE LLC,"W7026 COTTONVILLE DRV, WAUTOMA, WI 54982",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-02 00:00:00.000000,3217 N 40 ST,No Contest,Court,Active,946376,0,Yes,No,Guilty,630,410,2013-05-08,2013-09-23,2
13019306,DEARBORN STREET HOLDINGS SERIES 5 ROCKFO,"8040 Apt. 200 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-09 00:00:00.000000,8138 W MEDFORD AVE,No Contest,Court,Closed,978631,0,No,No,Guilty,630,0,2013-05-08,2013-07-08,A
13019307,AURORA LOAN SERVICES LLC,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-20 00:00:00.000000,211 N 33 ST,No Contest,Court,Closed,968006,0,No,No,Guilty,1030,0,2013-04-04,2013-06-03,3
13019337,WASHINGTON HEIGHTS PROPERTIES LLC,"1200 Apt. 200 E CAPITOL DRV, MILWAUKEE, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-15 00:00:00.000000,2144 N 49 ST,No Contest,greg goldman,Closed,966895,0,No,No,Guilty,230,0,2013-04-17,2013-06-17,A
13019354,MOM HAVEN 14 LP,"6688 N SHAWMOORS DRV, CHENEQUA, WI 53029",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-03-08 00:00:00.000000,2317 N BUFFUM ST,No Contest,Court,Active,934825,0,No,No,Guilty,1600,1600,2013-04-11,2013-06-10,1
13020674,NORTH SHORE COLLISION LLC,"5700 W HEMLOCK ST, MILWAUKEE, WI 53018",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2013-01-29 11:13:00.000000,LISBON AVE W / 68TH ST N,No Contest,Court,Closed,S2254722,88.8,No,No,Guilty,88.8,0,2013-03-22,2013-05-21,2
13020675,NORTH SHORE COLLISION LLC,"5700 W HEMLOCK ST, MILWAUKEE, WI 53018",Traffic citation,"Statute 347.14(1), Operate Vehicle w/o Stopping Lights",2013-01-29 11:13:00.000000,LISBON AVE W / 68TH ST N,No Contest,Court,Closed,S2254733,76.2,No,No,Guilty,76.2,0,2013-03-22,2013-05-21,2
13020722,DIAMOND JIMS MOTORCARS LLC,"5265 S 27TH ST, GREENFIELD, WI 53221",Traffic citation,"Statute 341.55(1), Dealer Misuse/Dealer Vehicle Plates",2013-01-24 23:51:00.000000,WATER ST N / CHICAGO ST E,No Contest,Court,Closed,R5364181,151.8,No,No,Guilty,151.8,0,2013-04-24,2013-06-24,2
13020756,BAC HOME LOANS SERVICING LP,"1524 S 108TH ST, WEST ALLIS, WI 53214",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2012-12-06 10:20:00.000000,5303 N 39 ST,No Contest,Court,Closed,#NS09902251,429,No,No,Guilty,429,0,2013-04-04,2013-06-03,3
13020761,BAC HOME LOANS SERVICING LP,"1524 S 108TH ST, WEST ALLIS, WI 53214",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2012-11-16 10:00:00.000000,5246 N 52 ST,No Contest,Court,Closed,#NS09891421,429,No,No,Guilty,429,0,2013-04-04,2013-06-03,3
13020765,SECURANT BANK AND TRUST,"W178N9358 WATER TOWER PL, MENOMONEE FALLS, WI 53051",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-06-26 00:00:00.000000,3136 N 34 ST,No Contest,Gary Schaefer,Closed,957126,0,No,No,Guilty,1225,0,2013-06-13,2013-09-11,3
13020767,FOND DU LAC AVENUE LLC,"494 N 49 ST, Milwaukee, WI 53208",Municipal citation,"Ordinance 295-603-1, Commercial Lot - Land Use Violation",2012-12-06 10:20:00.000000,6137 W FOND DU LAC AVE,No Contest,Defendant,Closed,#NS09902321,345,No,No,Guilty,345,0,2013-06-13,2013-08-12,3
13020769,LOMAC PROPERTIES CORP FICT NAME J & M,"8687 N 107 ST, MILWAUKEE, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-20 00:00:00.000000,2528 W LINCOLN AVE,No Contest,Larry Lefebvre,Closed,967998,0,No,No,Guilty,1630,0,2013-07-09,2013-09-09,1
13021664,SQUARE 1 LLC,"820 S WATER ST, Milwaukee, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-12 00:00:00.000000,2477 W AUER AVE,No Contest,Defendant,Active,972434,0,No,No,Guilty,480,480,2013-07-25,2013-10-23,2
13021665,5TH WARD PARTNERS LLC,"12908 NW SHORELAND DRV, MEQUON, WI 53097",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-12 00:00:00.000000,2477 W AUER AVE,No Contest,Court,Closed,972434,0,No,No,Guilty,780,0,2013-04-18,2013-06-18,2
13022305,BELL THERAPY INC,"8040 Apt. 200 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-31 00:00:00.000000,5554 N 57 ST,No Contest,Court,Active,963514,0,No,No,Guilty,280,280,2013-05-08,2013-07-08,A
13022306,II CHIEF INVESTMENTS LLC,"7718 W NATIONAL AVE, WEST ALLIS, WI 53214",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-07 00:00:00.000000,922 W MONTANA ST,No Contest,Defendant,Closed,971306,0,No,No,Guilty,380,0,2013-06-20,2013-08-19,3
13022308,MP REAL ESTATE LLC,"2116 W CORNELL ST, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-07 00:00:00.000000,5230 W MILL RD,No Contest,Defense Attorney,Closed,946816,0,No,No,Guilty,580,0,2013-10-03,2014-01-02,3
13022309,PAK RENTALS & CONSTRUCTION LLC,"2842 S 49TH ST, MILWAUKEE, WI 53219",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-10 00:00:00.000000,2864 N 12 ST,No Contest,Court,Active,966277,0,No,No,Guilty,5000,5000,2013-05-08,2013-07-08,A
13022310,OLLIE AND CO INC,"117 N 85 ST, WAUWATOSA, WI 53226",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-06-25 00:00:00.000000,2229 W WELLS ST,No Contest,Defense Attorney,Closed,957216,0,No,No,Guilty,280,0,2013-07-25,2013-10-23,3
13022311,PMG DEVELOPMENT LLC,"2746 N 58th ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-06-07 00:00:00.000000,3415 N 17 ST,No Contest,Lazanda Moore,Closed,953236,0,No,No,Guilty,680,0,2013-09-10,2014-12-01,3
13022312,BIRK PROPERTIES MKE LLC,"1421 SHENANDOAH DRV, WAUNAKEE, WI 53597",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-04-26 00:00:00.000000,2959 N 24 ST,No Contest,Larry Lefevere,Closed,944764,0,No,No,Guilty,630,0,2013-07-11,2013-10-09,2
13022313,ROB DAVIDSON INVESTMENTS LLC,"N8820 PARKER RD, WHITE WATER, WI 53190",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-22 00:00:00.000000,6884 N 42 ST,No Contest,Court,Closed,968537,0,No,No,Guilty,3880,0,2013-05-08,2013-07-08,A
13022314,BLUESTONE PROPERTIES LLC,"1867 DYNNA DRV, GRAFTON, WI 53024",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-10 00:00:00.000000,7123 N TEUTONIA AVE,No Contest,Defense Attorney,Closed,971624,0,No,No,Guilty,1030,0,2013-07-09,2013-10-07,1
13022315,BLUESTONE PROPERTIES LLC,"1867 DYNNA DRV, GRAFTON, WI 53024",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-19 00:00:00.000000,6635 N 75 ST,No Contest,Defense Attorney,Closed,961655,0,No,No,Guilty,1220,0,2013-06-20,2013-09-26,3
13022316,BLUESTONE PROPERTIES LLC,"1867 DYNNA DRV, GRAFTON, WI 53024",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-10 00:00:00.000000,7105 N TEUTONIA AVE,No Contest,Court,Closed,971643,0,No,No,Guilty,1030,0,2013-05-08,2013-07-08,A
13022317,BLUESTONE PROPERTIES LLC,"1867 DYNNA DRV, GRAFTON, WI 53024",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-10 00:00:00.000000,7061 N TEUTONIA AVE,No Contest,Defense Attorney,Active,971639,0,Yes,No,Guilty,1030,530,2013-09-26,2014-05-12,3
13023578,ANASTASIA LLC,"4632 N IRONWOOD LN, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-02 00:00:00.000000,2470 S 9 ST,No Contest,Court,Active,964258,0,No,No,Guilty,3000,3000,2013-04-17,2013-06-17,A
13023579,PW 432 LLC,"2809 Apt. 204H FISH HATCHERY RD, MADISON, WI 53713",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-13 00:00:00.000000,2108 S 11 ST,No Contest,Amy Lewison,Active,966338,0,No,No,Guilty,3710,1610,2013-07-09,2014-04-07,1
13023580,SWD & NAT REAL ESTATE LLC,"9042 N SILVERBROOK LN, BROWN DEER, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-17 00:00:00.000000,2900 N 29 ST,No Contest,Court,Active,967544,0,Yes,No,Guilty,2080,2080,2013-05-02,2013-07-01,2
13023599,KOINONIA BAPTIST CHURCH INC,"3701 N 35 ST, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-02-17 00:00:00.000000,3701 N 35 ST,No Contest,Steven McVicker,Active,930768,0,No,No,Guilty,380,380,2013-07-25,2013-09-23,3
13023633,FM INVESTMENTS LLC,"15417 Apt. 186 W NATIONAL AVE, NEW BERLIN, WI 53157",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-01-08 16:00:00.000000,10247 W KIEHNAU AVE,No Contest,Court,Active,NS09950631,429,No,No,Guilty,429,429,2013-05-28,2013-07-29,1
13023634,FM INVESTMENTS LLC,"15417 Apt. 186 W NATIONAL AVE, NEW BERLIN, WI 53157",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-01-08 11:41:00.000000,10247 W KIEHNAU AVE,No Contest,Court,Active,NS09950531,429,No,No,Guilty,429,429,2013-05-28,2013-07-29,1
13023914,MIDWEST AMERICAN PROPERTIES LLC,"5601 W NORTH AVE, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-03 00:00:00.000000,5609 W NORTH AVE,No Contest,Scott Lurie,Closed,946210,0,No,No,Guilty,230,0,2013-06-13,2013-08-12,3
13023915,BP MOTEL 94 LLC,"3526 CANADA GOOSE XING, RACINE, WI 53403",Municipal citation,"Ordinance 200-42-2-c, Illegal Occupancy -- No Cert / Unfit",2013-01-02 12:08:00.000000,1020 W HADLY ST,No Contest,Defendant,Active,NS09938551,555,Yes,No,Guilty,320,320,2013-06-18,2013-09-16,2
13023916,SNACKS R US LLC,"901 S WHITNEY ST, MADISON, WI 53711",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2012-12-10 08:58:00.000000,3944 S 68 ST,No Contest,Court,Closed,NS09902511,429,No,No,Guilty,429,0,2013-04-18,2013-06-17,2
13023922,GS FAMILY LIMITED PARTNERSHIP NO 2,"1840 Apt. 203 N FARWELL AVE, Milwaukee, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-16 00:00:00.000000,1717 E KANE PL,No Contest,Defendant,Closed,948771,0,No,No,Guilty,380,0,2013-07-25,2013-09-24,3
