d_case_no,d_name,d_last_kno_addr,c_case_type,c_violation,c_violation_date,c_location,c_plea,c_plea_ent_by,c_status,c_so_no,c_deposit_amt,c_in_collection,c_installment_plan,j_finding,j_penalty,j_balance_due,j_date,j_due_on_date,j_branch
15003001,SMITHSTONIAN MATERIALS LLC,"PO BOX 787, BROOKFIELD, WI 53008",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2014-12-30 09:21:00.000000,27TH ST N / CENTER ST W,No Contest,Jim Smith,Closed,I1016805,161.8,No,No,Guilty,161.8,0,2015-03-04,2015-06-02,1
15003002,SMITHSTONIAN MATERIALS LLC,"PO BOX 787, BROOKFIELD, WI 53008",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2014-12-30 09:21:00.000000,27TH ST N / CENTER ST W,Not Guilty,"james smith, owner",Closed,I1016816,161.8,No,No,Dismissed without Prejudice,0,0,2015-03-04,2015-03-04,1
15003003,SMITHSTONIAN MATERIALS LLC,"PO BOX 787, BROOKFIELD, WI 53008",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2014-12-30 09:21:00.000000,27TH ST N / CENTER ST W,Not Guilty,"james smith, owner",Closed,I1016820,161.8,No,No,Dismissed without Prejudice,0,0,2015-03-04,2015-03-04,1
15003004,SMITHSTONIAN MATERIALS LLC,"PO BOX 787, BROOKFIELD, WI 53008",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2014-12-30 09:21:00.000000,27TH ST N / CENTER ST W,Not Guilty,"james smith, owner",Closed,I1016831,161.8,No,No,Dismissed without Prejudice,0,0,2015-03-04,2015-03-04,1
15003005,SMITHSTONIAN MATERIALS LLC,"PO BOX 787, BROOKFIELD, WI 53008",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2014-12-30 09:21:00.000000,27TH ST N / CENTER ST W,Not Guilty,"james smith, owner",Closed,I1016842,161.8,No,No,Dismissed without Prejudice,0,0,2015-03-04,2015-03-04,1
15003006,SMITHSTONIAN MATERIALS LLC,"PO BOX 787, BROOKFIELD, WI 53008",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2014-12-30 09:21:00.000000,27TH ST N / CENTER ST W,Not Guilty,"james smith, owner",Closed,I1016853,161.8,No,No,Dismissed without Prejudice,0,0,2015-03-04,2015-03-04,1
15003069,ZAIRE NICHOLE PROPERTIES LLC,"827 N 34TH ST, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-04-28 00:00:00.000000,827 N 34 ST,No Contest,Court,Closed,10842191,0,No,No,Guilty,1730,0,2015-02-26,2015-04-27,2
15003070,JAZZY PROPERTIES LLC,"6924 COUNTY ROAD G, EGG HARBOR, WI 54209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-24 00:00:00.000000,3079 N 37 ST,No Contest,Court,Closed,10943871,0,No,No,Guilty,1025,0,2015-03-05,2015-05-04,2
15003071,HALLOWED MISSIONARY BAPTIST CHURCH INC,"5650 N 86 ST, MILWAUKEE, WI 53225",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-24 00:00:00.000000,3818 N PORT WASHINGTON AVE,No Contest,Court,Closed,11159511,0,No,No,Guilty,980,0,2015-03-11,2015-12-07,2
15003357,MIDWEST INVESTMENT ASSOCIATION LLC,"9302 W BLUEMOUND RD, MILWAUKEE, WI 53226",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2014-12-10 10:30:00.000000,2655 N 36 ST,No Contest,Court,Closed,DNS011239231,691,No,No,Guilty,691,0,2015-03-05,2015-10-07,2
15003364,RENAISSANCE INVESTMENT PARTNERS LLC,"571 E ELM RD, OAK CREEK, WI 53154",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2014-10-13 11:10:00.000000,2247 N 41 ST,No Contest,Court,Active,DNS011242961,691,Yes,No,Guilty,691,691,2015-03-05,2015-05-04,2
15003365,RENAISSANCE INVESTMENT PARTNERS LLC,"571 E ELM RD, OAK CREEK, WI 53154",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2014-10-13 11:10:00.000000,2247 N 41 ST,No Contest,Court,Active,DNS011242831,502,Yes,No,Guilty,502,502,2015-03-05,2015-05-04,2
15003366,PRI LLC,"8687 N 107 ST, MILWAUKEE, WI 53224",Municipal citation,"Ordinance 200-42-2-c, Illegal Occupancy -- No Cert / Unfit",2014-11-21 11:28:00.000000,2909 N 29 ST,No Contest,Court,Closed,DNS011207501,313,No,No,Guilty,313,0,2015-02-26,2015-04-27,3
15003672,ALWAYS ON TIME LLC,"5606 N 94TH ST, MILWAUKEE, WI 53225",Traffic citation,"Statute 341.03(1), Oper Veh After Sus/Rev or Can of Reg",2015-01-02 07:45:00.000000,10TH ST S / LAYTON AVE W,No Plea,,Closed,R5513244,98.8,No,No,Dismissed without Prejudice,0,0,2015-02-18,2015-03-03,3
15003798,THE STEAVENS GROUP II LLC,"4316 N 63 ST, Milwaukee, WI 53216",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2014-11-17 10:25:00.000000,2646 N 22 ST,No Contest,Court,Active,DNS011198601,691,No,No,Guilty,691,691,2015-03-05,2015-05-04,2
15003799,THE STEAVENS GROUP II LLC,"4316 N 63 ST, Milwaukee, WI 53216",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2014-11-17 10:20:00.000000,2646 N 22 ST,No Contest,Court,Active,DNS011197741,502,No,No,Guilty,502,502,2015-03-05,2015-05-04,2
15003814,K & F MILWAUKEE LLC,"1835 N 73 ST, Milwaukee, WI 53213",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-26 00:00:00.000000,1503 E IRVING PL,No Contest,"kevin kaveny, RA",Closed,11109471,0,No,No,Guilty,280,0,2015-05-28,2015-07-27,2
15003817,GRAND AVENUE LOFTS LLC,"710 Apt. 207 N PLANKINTON AVE, Milwaukee, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-30 00:00:00.000000,2905 W WISCONSIN AVE,No Contest,Court,Active,10358471,0,No,No,Guilty,430,430,2015-02-26,2015-04-27,3
15003818,ALLEN OF MILWAUKEE LLC,"8665 N RIVER RD, RIVER HILLS, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-27 00:00:00.000000,1555 S 10 ST,No Contest,Defense Attorney,Closed,10951211,0,No,No,Guilty,650,0,2015-04-30,2015-06-29,3
15003822,ST MATTHEW IN TRUST OF CME CHURCH,"2944 N 9 ST, Milwaukee, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-22 00:00:00.000000,2924 N 9 ST,No Contest,"james huneysucker, RA",Closed,10995601,0,No,No,Guilty,880,0,2015-06-11,2015-11-09,2
15003824,SHALOM CHURCH OF GOD IN CHRIST COGIC,"3714 W CAPITOL DRV, Milwaukee, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-11-26 00:00:00.000000,1131 W KEEFE AVE,No Contest,Court,Closed,10594261,0,No,No,Guilty,380,0,2015-03-11,2015-05-11,A
15003825,KG FAMILY INVESTMENTS LLC,"4325 N MAYFAIR RD, WAUWATOSA, WI 53222",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-11 00:00:00.000000,3225 W BURLEIGH ST,No Contest,"kennis griffin, RA",Closed,10920911,0,No,No,Guilty,380,0,2015-06-11,2015-08-10,2
15003983,ABBA PROPERTIES LLC,"540 W MANOR CIR, BAYSIDE, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-07 00:00:00.000000,3028 N FARWELL AVE,No Contest,Defense Attorney,Closed,11132011,0,No,No,Guilty,300,0,2015-03-12,2015-05-11,3
15003985,6400 LLC,"2300 W APPLETREE RD, GLENDALE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-26 00:00:00.000000,2047 N 34 ST,No Contest,Zelda Okia,Closed,10299181,0,No,No,Guilty,530,0,2015-05-19,2015-09-30,3
15003986,BENLEV LLC,"111 Apt. 1710 E WISCONSIN AVE, MILWAUKEE, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-22 00:00:00.000000,321 W NATIONAL AVE,No Contest,Court,Closed,10998931,0,No,No,Guilty,1630,0,2015-05-14,2016-03-14,3
15004304,USA SCHOOL TRANSPORTATION,"5232 CHARLES ST, RACINE, WI 53402",Traffic citation,"Statute TR330.10(17), Motor Bus - Lights/Lamps/Reflectors",2015-01-14 20:37:00.000000,HAMPTON AVE W / SHERMAN BLVD N,No Contest,Court,Closed,B0027215,124,No,No,Guilty,124,0,2015-02-23,2015-04-24,1
15004305,USA SCHOOL TRANSPORTATION,"5232 CHARLES ST, RACINE, WI 53402",Traffic citation,"Statute TR330.10(17), Motor Bus - Lights/Lamps/Reflectors",2015-01-14 20:37:00.000000,HAMPTON AVE W / SHERMAN BLVD N,No Contest,Court,Closed,B0027226,124,No,No,Guilty,124,0,2015-02-23,2015-04-24,1
15004306,USA SCHOOL TRANSPORTATION,"5232 CHARLES ST, RACINE, WI 53402",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-01-14 20:37:00.000000,HAMPTON AVE W / SHERMAN BLVD N,No Contest,Court,Closed,B0027230,124,No,No,Guilty,124,0,2015-02-23,2015-04-24,1
15004368,SPECIALIZED AUTO LLC,"1344 S WEST AVE, WAUKESHA, WI 53186",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-01-13 11:55:00.000000,CLARKE ST W / 4230,No Contest,Court,Active,R6549266,161.8,No,No,Guilty,161.8,161.8,2015-02-23,2015-04-24,1
15004369,SPECIALIZED AUTO LLC,"1344 S WEST AVE, WAUKESHA, WI 53186",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-01-13 11:55:00.000000,CLARKE ST W / 4230,No Contest,Court,Active,R6549270,161.8,No,No,Guilty,161.8,161.8,2015-02-23,2015-04-24,1
15004373,SIDHIVINAYAK LLC,"4488 S 27th ST, MILWAUKEE, WI 53221",Municipal citation,"Ordinance 275, Building Maintenance",2014-11-10 11:30:00.000000,4400 S 27 ST,No Contest,Magan B. Patel,Closed,DNS011187381,345,No,No,Guilty,345,0,2015-05-12,2015-07-13,1
15004376,OSHO INVESTMENTS LLC,"3076 Apt. 1 N 27TH ST, MILWAUKEE, WI 53210",Municipal citation,"Ordinance 200-42-2-d, Illegal Occupancy -- No Cert / Unfit",2014-10-15 10:25:00.000000,3076 N 27 ST,No Contest,Ravi Gill,Closed,DNS011150551,313,No,No,Guilty,155,0,2015-06-11,2015-09-09,2
15004567,SPECIALIZED AUTO,"1334 S WEST AVE, WAUKESHA, WI 53186",Traffic citation,"Statute TR305.20(1), Fail/Properly Maintain Exhaust System",2015-01-13 11:55:00.000000,CLARKE ST W / 4230 W,No Contest,Court,Active,R5557193,98.8,No,No,Guilty,98.8,98.8,2015-02-24,2015-04-27,1
15004568,SPECIALIZED AUTO,"1334 S WEST AVE, WAUKESHA, WI 53186",Traffic citation,"Statute 341.15(1), Fail/Display Vehicle License Plates",2015-01-13 11:55:00.000000,CLARKE ST W / 4230 W,No Contest,Court,Active,R5557204,73.6,No,No,Guilty,73.6,73.6,2015-02-24,2015-04-27,1
15004597,NICOLET LEGACY LLC,"W340N4811 ROAD O, NASHOTAH, WI 53058",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-10 00:00:00.000000,1424 S 32 ST,No Contest,Court,Active,10974811,0,No,No,Guilty,930,430,2015-03-05,2015-12-08,2
15004598,LAMB AND STONE PROPERTIES LLC,"1704 W SHORE DRV, DELAFIELD, WI 53018",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-22 00:00:00.000000,9219 W BIRCH AVE,No Contest,Robert Lamb,Closed,10989321,0,No,No,Guilty,930,0,2015-05-05,2015-07-28,2
15004599,HIGHLAND BEACH SURFERS INC,"648 Apt. 200 N PLANKINTON AVE, Milwaukee, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-11 00:00:00.000000,1044 N OLD WORLD THIRD ST,No Contest,"James Groth, see comments",Closed,10278211,0,No,No,Guilty,280,0,2015-05-28,2015-07-27,2
15004600,SHASHA LLC,"2022 E NORTH AVE, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-20 00:00:00.000000,2012 E NORTH AVE,No Contest,"gary johnson, RA",Closed,10939281,0,No,No,Guilty,200,0,2015-05-14,2015-07-13,2
15004601,SA INVESTMENT GROUP LLC,"213 N PARK ST, PORT WASHINGTON, WI 53074",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-22 00:00:00.000000,5560 S MARILYN ST,No Contest,Court,Closed,11104241,0,No,No,Guilty,1230,0,2015-03-05,2015-10-05,2
15005120,1236 WEST PIERCE STREET LLC,"1236 W PIERCE ST, Milwaukee, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-09-19 00:00:00.000000,1236 W PIERCE ST,No Contest,Defendant,Closed,10465201,0,No,No,Guilty,150,0,2015-03-12,2015-05-11,1
15005121,MIDWEST COMMERCIAL FUNDING LLC,"1521 WAUKESHA RD, CALEDONIA, WI 53108",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-31 00:00:00.000000,4338 N 28 ST,No Contest,Court,Closed,11013061,0,No,No,Guilty,1630,0,2015-03-12,2015-05-11,1
15005122,BANK OF AMERICA,"16001 N DALLAS PKY, ADDISON, TX 75001",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-05-15 00:00:00.000000,3888 N 19 ST,No Plea,,Closed,10882941,0,No,No,Dismissed without Prejudice,0,0,2015-03-12,2015-03-12,1
15005123,RNTSDU INVESTMENTS LLC,"17145 Apt. 157J W BLUEMOUND RD, BROOKFIELD, WI 53005",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-03 00:00:00.000000,1845 N HUMBOLDT AVE,No Contest,Gerald Maclin,Active,11129261,0,Yes,No,Guilty,2430,2430,2015-05-26,2015-07-27,1
15005124,WISCONSIN RESIDENTIAL INVESTMENTS LLC,"4369 N 26th ST, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-03 00:00:00.000000,2453 N 53 ST,No Contest,"debbie hoffman, RA",Closed,10905051,0,No,No,Guilty,230,0,2015-03-12,2015-05-11,1
15005125,NTO LLC,"17145 Apt. 157J W BLUEMOUND RD, BROOKFIELD, WI 53005",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-18 00:00:00.000000,2408 W KILBORUN AVE,No Contest,"Gerald Maclin,",Closed,11202271,0,No,No,Guilty,530,0,2015-05-26,2015-07-27,1
15005126,ROB DAVIDSON INVESTMENTS LLC,"N8820 PARKER RD, WHITE WATER, WI 53190",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-10 00:00:00.000000,5522 N 60 ST,No Contest,Court,Active,10919331,0,Yes,No,Guilty,1480,301.59,2015-03-12,2015-05-11,1
15005127,TWO FAT HUNKS LLC,"1654 BEHRENS DRV, CEDARBURG, WI 53012",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-05-27 00:00:00.000000,3716 N 26 ST,No Contest,"sean reilly, RA",Closed,10911671,0,No,No,Guilty,330,0,2015-04-14,2015-06-15,1
15005128,JAZZY PROPERTIES LLC,"6924 COUNTY ROAD G, EGG HARBOR, WI 54209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-08 00:00:00.000000,6166 N 36 ST,No Contest,Court,Closed,11028561,0,No,No,Guilty,1925,0,2015-03-12,2015-05-11,1
15005226,MJ DISTRIBUTING,"NEW BERLIN, WI 53151",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-01-10 12:41:00.000000,35TH ST N / CHERRY ST W,No Contest,Court,Active,I1016901,161.8,No,No,Guilty,161.8,161.8,2015-02-27,2015-04-28,1
15005227,MJ DISTRIBUTING,"NEW BERLIN, WI 53151",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-01-10 12:41:00.000000,35TH ST N / CHERRY ST W,No Contest,Court,Active,I1016912,124,No,No,Guilty,124,124,2015-02-27,2015-04-28,1
15005228,MJ DISTRIBUTING,"NEW BERLIN, WI 53151",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-01-10 12:41:00.000000,35TH ST N / CHERRY ST W,No Contest,Court,Active,I1016923,124,No,No,Guilty,124,124,2015-02-27,2015-04-28,1
15005229,MJ DISTRIBUTING,"NEW BERLIN, WI 53151",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-01-10 12:41:00.000000,35TH ST N / CHERRY ST W,No Contest,Court,Active,I1016934,161.8,No,No,Guilty,161.8,161.8,2015-02-27,2015-04-28,1
15005275,ARLINGTON PLACE CONDOMINIUM ASSOC INC,"1816 N ARLINGTON PL, Milwaukee, WI 53202",Municipal citation,"Ordinance 214-7-2-b-1, Annual Fire Inspection Required",2014-11-24 11:32:00.000000,1816 N ARLINGTON PL,No Contest,Court,Closed,DNS011206151,160,No,No,Guilty,160,0,2015-03-12,2015-05-11,1
15005277,JHH ENTERPRISES LLC,"2511 E STRATFORD CRT, SHOREWOOD, WI 53211",Municipal citation,"Ordinance 214-7-2-b-1, Annual Fire Inspection Required",2014-12-01 12:45:00.000000,4630 W NORTH AVE,No Contest,Defense Attorney,Closed,DNS011221321,545,No,No,Guilty,270,0,2015-07-07,2015-09-08,1
15005278,BANK OF AMERICA,"16001 N DALLAS PKY, ADDISON, TX 75001",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2014-11-05 12:00:00.000000,3335 N 36 ST,No Contest,Defense Attorney,Closed,DNS011212871,502,No,No,Guilty,250,0,2015-05-26,2015-07-27,1
15005279,BANK OF AMERICA,"16001 N DALLAS PKY, ADDISON, TX 75001",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2014-11-21 11:00:00.000000,6715 N 53 ST,No Contest,Defense Attorney,Closed,DNS011215101,502,No,No,Guilty,250,0,2015-03-12,2015-05-11,1
15005280,ABADIE INVESTMENTS LLC,"7200 N PIERRON RD, GLENDALE, WI 53209",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2014-12-30 10:00:00.000000,7759 W THURSTON CIR,No Contest,Defense Attorney,Closed,DNS011256291,691,No,No,Guilty,345,0,2015-04-07,2015-07-06,3
15005292,WELLS FARGO BANK NA,"3476 Stateview BLV, Fort Mill, SC 29715--7203",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2014-12-11 11:15:00.000000,2243 S 26 ST,No Contest,Court,Closed,DNS011235361,502,No,No,Guilty,502,0,2015-03-19,2015-05-18,3
15005314,BROADNAX REALTY #2 LLC,"8131 W CAPITOL DRV, Milwaukee, WI 53222",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-20 00:00:00.000000,928 W MEINECKE AVE,No Contest,Defense Attorney,Active,11046621,0,Yes,No,Guilty,995,995,2015-06-11,2015-09-09,3
15005315,WELLS FARGO BANK NA,"3476 Stateview BLV, Fort Mill, SC 29715--7203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-24 00:00:00.000000,2218 N 33 ST,No Contest,Court,Closed,10233981,0,No,No,Guilty,10000,0,2015-03-18,2015-05-18,A
15005318,LIVING WAY CHURCH OF GOD IN CHRIST INC,"9913 W HAMPTON AVE, Milwaukee, WI 53225",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-05 00:00:00.000000,2482 W LISBON AVE,No Contest,"eugene lacey, ra",Closed,11018331,0,No,No,Guilty,280,0,2015-03-18,2015-05-18,A
15005319,NEW YORK PROJECT DEVELOPMENT NYPD LLC,"231 E NORTH AVE, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-25 00:00:00.000000,1348 E BRADY ST,No Contest,Court,Closed,11108231,0,No,No,Guilty,380,0,2015-03-18,2015-05-18,A
15005321,3156 S 13TH STREET LLC,"11400 W ST MARTIN'S RD, FRANKLIN, WI 53132",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-01-23 00:00:00.000000,3156 S 13 ST,No Contest,"ignacio vasquez, ra",Closed,10657811,0,No,No,Guilty,230,0,2015-03-18,2015-05-18,A
15005323,MITCHELL BANK,"1039 W HISTORIC MITCHELL ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-09 00:00:00.000000,8100 W VILLARD AVE,No Contest,Defense Attorney,Closed,11076511,0,No,No,Guilty,1280,0,2015-08-13,2015-11-11,3
15005324,WISCONSIN RESIDENTIAL INVESTMENTS LLC,"4369 N 26th ST, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-17 00:00:00.000000,5227 N TEUTONIA AVE,No Contest,"deborah hoffman, ra",Closed,10982901,0,No,No,Guilty,780,0,2015-05-19,2015-09-28,3
15005325,FREE WILL CHURCH OF DELIVERANCE INC,"1934 W NORTH AVE, MILWAUKEE, WI 53205",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-12 00:00:00.000000,1934 W NORTH AVE,No Contest,Court,Active,10931042,0,Yes,No,Guilty,800,800,2015-03-18,2015-05-18,A
15005611,BC PROPERTY INVESTMENTS LLC,"135 Apt. 806 W WELLS ST, MILWAUKEE, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-03-27 00:00:00.000000,3256 N ACHILLES ST,No Contest,Court,Active,10771211,0,Yes,No,Guilty,7500,7500,2015-03-11,2015-05-11,A
15005612,2510 JUNEAU LLC,"S73 W14855 CHERRYWOOD DRV, MUSKEGO, WI 53150",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-07 00:00:00.000000,2510 W JUNEAU AVE,No Contest,Ryan Pattee,Closed,11129111,0,No,No,Guilty,330,0,2015-04-21,2015-06-22,2
15005613,PREMIER SOLUTIONS HOLDINGS ONE LLC,"PO BOX 210098, Milwaukee, WI 53221",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-17 00:00:00.000000,2929 N 11 ST,No Contest,"deborah hoffman, RA",Active,11095761,0,No,No,Guilty,5400,5400,2015-05-19,2015-08-17,3
15005614,MG INCOME TAX & MULTISERVICIOS CORP,"611 Apt. 335 N BROADWAY, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-09 00:00:00.000000,923 S CESAR E CHAVEZ DRV,No Contest,Court,Closed,11078781,0,No,No,Guilty,480,0,2015-03-11,2015-05-11,A
15005615,KERSMTY LLC,"9040 W SILVER SPRING DRV, MILWAUKEE, WI 53225",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-09 00:00:00.000000,923 S CESAR E CHAVEZ DRV,No Contest,Defense Attorney,Closed,11078781,0,No,No,Guilty,140,0,2015-05-14,2015-07-13,2
15005634,EXTRA SHARP INVESTMENTS LLC,"5801 TOWN HALL DRV, SUN PRAIRIE, WI 53590",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-29 00:00:00.000000,2801 N 18 ST,No Contest,Court,Active,11004631,0,Yes,No,Guilty,2330,2330,2015-03-05,2015-05-04,2
15005647,BC PROPERTY INVESTMENTS LLC,"135 Apt. 806 W WELLS ST, MILWAUKEE, WI 53203",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2014-11-24 10:20:00.000000,3256 N ACHILLES ST,No Contest,Court,Active,DNS011211241,502,Yes,No,Guilty,502,502,2015-03-19,2015-05-18,3
15005648,BC PROPERTY INVESTMENTS LLC,"135 Apt. 806 W WELLS ST, MILWAUKEE, WI 53203",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2014-11-25 14:00:00.000000,3256 N ACHILLES ST,No Contest,Court,Active,DNS011211331,691,Yes,No,Guilty,691,691,2015-03-19,2015-05-18,3
15005654,BAY BANK,"PO BOX 10855, GREEN BAY, WI 54031",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2014-12-29 12:00:00.000000,2252 S 33 ST,No Contest,Court,Closed,DNS011256321,502,No,No,Guilty,502,0,2015-03-12,2015-05-11,1
